Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST
09/06/2003,9061.18,9066.45,8945.59,8980
10/06/2003,8980.79,9059.29,8980.65,9054.89
11/06/2003,9048.85,9183.22,9038.07,9183.22
12/06/2003,9184.29,9236.11,9116.86,9196.55
13/06/2003,9197.88,9222.67,9074.08,9117.12
16/06/2003,9117.56,9318.96,9117.56,9318.96
17/06/2003,9319.66,9352.77,9268.96,9323.02
18/06/2003,9322.67,9333.66,9232.05,9293.8
19/06/2003,9293.8,9313.29,9154.74,9179.53
20/06/2003,9180.93,9276.51,9180.93,9200.75
23/06/2003,9199.49,9199.7,9038.29,9072.95
24/06/2003,9071.48,9140.81,9057.89,9109.85
25/06/2003,9109.57,9161.74,9000.68,9011.53
26/06/2003,9011.06,9092.21,8987.16,9079.04
27/06/2003,9079.74,9105.51,8970.28,8989.05
30/06/2003,8990.74,9068.05,8970.43,8985.44
01/07/2003,8983.66,9050.82,8871.2,9040.95
02/07/2003,9043.54,9148.3,9043.54,9142.84
03/07/2003,9141.16,9149.63,9035.34,9070.21
04/07/2003,9141.16,9149.63,9035.34,9070.21
07/07/2003,9073.92,9261.12,9073.92,9216.79
08/07/2003,9213.48,9236.39,9162.94,9223.09
09/07/2003,9221.9,9229.11,9108.24,9156.21
10/07/2003,9154.53,9154.53,8996.76,9036.04
11/07/2003,9036.39,9146.48,9035.52,9119.59
14/07/2003,9126.45,9278.41,9126.45,9177.15
15/07/2003,9179.18,9238.01,9091.3,9128.97
16/07/2003,9133.7,9153.42,9042.19,9094.59
17/07/2003,9089.34,9113.57,9017.84,9050.82
18/07/2003,9052.29,9188.15,9052.29,9188.15
21/07/2003,9187.8,9187.8,9075.19,9096.69
22/07/2003,9098.65,9174.42,9037.3,9158.45
23/07/2003,9159.08,9203.48,9102.28,9194.24
24/07/2003,9196.56,9281.42,9106.42,9112.51
25/07/2003,9113.85,9284.57,9085.13,9284.57
28/07/2003,9284.92,9303.83,9234.5,9266.51
29/07/2003,9268.19,9289.69,9168.26,9204.46
30/07/2003,9204.39,9236.54,9164.97,9200.05
31/07/2003,9199.35,9361.4,9199.28,9233.8
01/08/2003,9232.68,9234.22,9138.29,9153.97
04/08/2003,9154.18,9209.15,9048.58,9186.04
05/08/2003,9185.27,9187.73,9034.57,9036.32
06/08/2003,9032.96,9134.57,8997.11,9061.74
07/08/2003,9060.48,9135,9031.14,9126.45
08/08/2003,9127.36,9191.37,9127.36,9191.09
11/08/2003,9189.62,9251.59,9146.62,9217.35
12/08/2003,9218.12,9310.27,9208.8,9310.06
13/08/2003,9303.69,9322.11,9233.94,9271.76
14/08/2003,9272.25,9334.57,9218.82,9310.56
15/08/2003,9308.52,9337.17,9281.5,9321.69
18/08/2003,9320.66,9419.38,9320.59,9412.45
19/08/2003,9412.17,9445.08,9351.73,9428.9
20/08/2003,9420.13,9423.26,9364.03,9397.51
21/08/2003,9399.96,9481.44,9391.89,9423.68
22/08/2003,9436.04,9499.97,9345.86,9348.87
25/08/2003,9349.44,9350.77,9280.94,9317.64
26/08/2003,9316.03,9353.86,9233.08,9340.45
27/08/2003,9339.82,9346.98,9306.49,9333.79
28/08/2003,9334.35,9392.59,9261.57,9374.21
29/08/2003,9373.33,9421.23,9350.07,9415.82
01/09/2003,9373.33,9421.23,9350.07,9415.82
02/09/2003,9416.67,9535.97,9389.58,9523.27
03/09/2003,9521.86,9597.38,9514.49,9568.46
04/09/2003,9569.09,9609.09,9541.72,9587.9
05/09/2003,9589.52,9589.52,9461.37,9503.34
08/09/2003,9503.41,9599.34,9503.41,9586.29
09/09/2003,9584.92,9584.95,9490.84,9507.2
10/09/2003,9504.88,9504.95,9400.38,9420.46
11/09/2003,9415.05,9502.84,9410.42,9459.76
12/09/2003,9456.88,9488.32,9380.95,9471.55
15/09/2003,9471.19,9490.91,9436.6,9448.81
16/09/2003,9449.16,9571.13,9449.16,9567.34
17/09/2003,9566.08,9594.43,9536.81,9545.65
18/09/2003,9544.04,9662.84,9538.28,9659.13
19/09/2003,9661.8,9686.08,9610.15,9644.82
22/09/2003,9641.8,9641.87,9501.72,9535.41
23/09/2003,9535.76,9583.48,9511.41,9576.04
24/09/2003,9575.97,9592.67,9423.54,9425.51
25/09/2003,9425.58,9458.49,9342.98,9343.96
26/09/2003,9342.43,9358.28,9303.82,9313.08
29/09/2003,9314.42,9395.32,9293.22,9380.24
30/09/2003,9378.1,9378.1,9230.47,9275.06
01/10/2003,9276.8,9472.76,9276.8,9469.2
02/10/2003,9464.76,9511.06,9427.65,9487.8
03/10/2003,9492.54,9666.53,9492.54,9572.31
06/10/2003,9572.39,9624.91,9562.53,9594.98
07/10/2003,9593.28,9654.61,9536.02,9654.61
08/10/2003,9653.33,9672.02,9595.28,9630.9
09/10/2003,9633.35,9768.69,9633.2,9680.01
10/10/2003,9682.9,9712.24,9656.53,9674.68
13/10/2003,9675.72,9783.49,9675.57,9764.38
14/10/2003,9763.27,9812.98,9732.31,9812.98
15/10/2003,9824.09,9850.01,9764.46,9803.05
16/10/2003,9798.68,9823.42,9730.38,9791.72
17/10/2003,9791.86,9815.79,9701.72,9721.79
20/10/2003,9721.5,9777.94,9705.57,9777.94
21/10/2003,9778.31,9784.31,9736.68,9747.64
22/10/2003,9741.98,9742.05,9580.24,9598.24
23/10/2003,9597.2,9622.16,9551.73,9613.13
24/10/2003,9600.98,9600.98,9497.72,9582.46
27/10/2003,9584.54,9663.79,9584.54,9608.16
28/10/2003,9609.72,9749.94,9609.72,9748.31
29/10/2003,9747.05,9787.27,9724.68,9774.53
30/10/2003,9772.01,9838.76,9754.01,9786.61
31/10/2003,9786.75,9839.86,9786.75,9801.12
03/11/2003,9802.46,9896.16,9802.38,9858.46
04/11/2003,9857.49,9874.83,9819.86,9838.83
05/11/2003,9837.64,9859.34,9778.31,9820.83
06/11/2003,9820.68,9870.6,9773.12,9856.97
07/11/2003,9857.12,9903.57,9798.61,9809.79
10/11/2003,9807.49,9824.38,9736.9,9756.53
11/11/2003,9756.53,9761.2,9719.05,9737.79
12/11/2003,9729.5,9859.34,9729.42,9848.83
13/11/2003,9846.97,9852.9,9792.01,9837.94
14/11/2003,9836.46,9892.97,9737.79,9768.68
17/11/2003,9765.64,9765.64,9629.87,9710.83
18/11/2003,9711.44,9750.46,9622.39,9624.16
19/11/2003,9620.68,9707.64,9614.24,9690.46
20/11/2003,9688.46,9726.09,9613.72,9619.42
21/11/2003,9622.02,9650.31,9585.5,9628.53
24/11/2003,9629.87,9749.35,9629.87,9747.79
25/11/2003,9748.68,9795.21,9723.79,9763.94
26/11/2003,9763.49,9794.68,9706.01,9779.57
27/11/2003,9763.49,9794.68,9706.01,9779.57
28/11/2003,9779.72,9804.98,9764.83,9782.46
01/12/2003,9785.35,9902.23,9785.35,9899.05
02/12/2003,9899.64,9900.45,9837.27,9853.64
03/12/2003,9851.94,9942.01,9851.42,9873.42
04/12/2003,9874.83,9933.86,9865.78,9930.82
05/12/2003,9923.27,9923.42,9846.31,9862.68
08/12/2003,9862.01,9970.16,9859.57,9965.27
09/12/2003,9966.45,10003.12,9916.9,9923.42
10/12/2003,9922.38,9958.38,9882.38,9921.86
11/12/2003,9922.45,10026.53,9920.97,10008.16
12/12/2003,10008.75,10052.07,9976.79,10042.16
15/12/2003,10046.53,10139.63,10021.64,10022.82
16/12/2003,10023.34,10137.63,10023.34,10129.56
17/12/2003,10128.75,10146.38,10094.75,10145.26
18/12/2003,10141.41,10254.08,10137.34,10248.08
19/12/2003,10249.48,10293.19,10230.08,10278.22
22/12/2003,10276.48,10338,10255.26,10338
23/12/2003,10337.56,10375.93,10296.15,10341.26
24/12/2003,10341.41,10341.48,10305.12,10305.19
25/12/2003,10341.41,10341.48,10305.12,10305.19
26/12/2003,10305.85,10343.04,10304.82,10324.67
29/12/2003,10321.35,10450,10321.35,10450
30/12/2003,10449.7,10456.07,10405.85,10425.04
31/12/2003,10426.3,10462.44,10407.04,10453.92
01/01/2004,10426.3,10462.44,10407.04,10453.92
02/01/2004,10452.74,10527.03,10384.3,10409.85
05/01/2004,10411.85,10544.07,10411.85,10544.07
06/01/2004,10543.85,10549.18,10499.85,10538.66
07/01/2004,10535.46,10539.46,10466.29,10529.03
08/01/2004,10530.07,10592.59,10530.07,10592.44
09/01/2004,10589.25,10589.25,10448.67,10458.89
12/01/2004,10461.55,10491.63,10444.15,10485.18
13/01/2004,10485.18,10509.85,10367.41,10427.18
14/01/2004,10428.67,10548.51,10428.67,10538.37
15/01/2004,10534.52,10592.74,10477.18,10553.85
16/01/2004,10556.37,10600.74,10542.52,10600.51
19/01/2004,10556.37,10600.74,10542.52,10600.51
20/01/2004,10601.4,10616.96,10519.49,10528.66
21/01/2004,10522.77,10643.55,10490.96,10623.62
22/01/2004,10624.22,10660.88,10607.4,10623.18
23/01/2004,10625.25,10643.48,10523.85,10568.29
26/01/2004,10568,10705.18,10561.85,10702.51
27/01/2004,10701.1,10701.77,10609.92,10609.92
28/01/2004,10610.07,10658.43,10437.78,10468.37
29/01/2004,10467.41,10522.59,10417.85,10510.29
30/01/2004,10510.22,10510.81,10438.96,10488.07
02/02/2004,10487.78,10568.96,10434.67,10499.18
03/02/2004,10499.48,10528.96,10457.11,10505.18
04/02/2004,10503.11,10524.22,10447.18,10470.74
05/02/2004,10469.33,10522.52,10453.55,10495.55
06/02/2004,10494.89,10593.4,10464.52,10593.03
09/02/2004,10592,10618.51,10564.44,10579.03
10/02/2004,10578.74,10626.66,10559.26,10613.85
11/02/2004,10605.48,10746.88,10572.59,10737.7
12/02/2004,10735.18,10735.29,10688.36,10694.07
13/02/2004,10696.22,10734.69,10604.14,10627.85
16/02/2004,10696.22,10734.69,10604.14,10627.85
17/02/2004,10628.88,10735.25,10628.74,10714.88
18/02/2004,10706.75,10720.21,10647.11,10671.99
19/02/2004,10674.59,10753.63,10656.59,10664.73
20/02/2004,10666.29,10688.22,10580.66,10619.03
23/02/2004,10619.55,10644.96,10560.44,10609.62
24/02/2004,10609.55,10637.11,10521.7,10566.37
25/02/2004,10566.59,10615.56,10560.07,10601.62
26/02/2004,10598.14,10612.14,10539.33,10580.14
27/02/2004,10581.55,10652.36,10563.63,10583.92
01/03/2004,10582.25,10695.55,10582.22,10678.14
02/03/2004,10678.36,10678.36,10568.88,10591.48
03/03/2004,10588.59,10610,10550.14,10593.11
04/03/2004,10593.48,10603.25,10562.74,10588
05/03/2004,10582.59,10651.33,10524.59,10595.55
08/03/2004,10595.37,10634.29,10526.89,10529.48
09/03/2004,10529.52,10529.7,10424.07,10456.96
10/03/2004,10457.59,10473.86,10284.67,10296.89
11/03/2004,10288.85,10321.41,10120.38,10128.38
12/03/2004,10130.67,10241.19,10130.67,10240.08
15/03/2004,10238.45,10241.11,10092.47,10102.89
16/03/2004,10103.41,10221.11,10103.41,10184.67
17/03/2004,10184.3,10326.52,10184.3,10300.3
18/03/2004,10298.96,10328.82,10214.15,10295.78
19/03/2004,10295.85,10314.59,10182.6,10186.6
22/03/2004,10185.93,10186.15,10012.16,10064.75
23/03/2004,10066.67,10131.35,10047.41,10063.64
24/03/2004,10065.41,10108.15,10007.49,10048.23
25/03/2004,10049.56,10226.08,10049.49,10218.82
26/03/2004,10218.37,10271.78,10181.04,10212.97
29/03/2004,10212.91,10350.45,10212.91,10329.63
30/03/2004,10327.63,10387.26,10306.15,10381.7
31/03/2004,10380.89,10401.7,10314.89,10357.7
01/04/2004,10357.52,10419.04,10342.59,10373.33
02/04/2004,10375.33,10496.44,10375.33,10470.59
05/04/2004,10470.59,10558.66,10465.85,10558.37
06/04/2004,10553.76,10570.81,10505.11,10570.81
07/04/2004,10569.26,10569.26,10465.33,10480.15
08/04/2004,10482.77,10554.1,10393.91,10442.03
09/04/2004,10482.77,10554.1,10393.91,10442.03
12/04/2004,10444.38,10526.27,10443.81,10515.56
13/04/2004,10516.05,10552.61,10361.99,10381.28
14/04/2004,10378.1,10415.28,10322.94,10377.95
15/04/2004,10377.95,10430.62,10322.16,10397.46
16/04/2004,10398.32,10460.06,10376.39,10451.97
19/04/2004,10451.62,10451.76,10399.47,10437.85
20/04/2004,10437.85,10487.67,10313.58,10314.5
21/04/2004,10311.87,10332.88,10250.48,10317.27
22/04/2004,10314.99,10496.61,10292.28,10461.2
23/04/2004,10463.11,10482.91,10410.6,10472.84
26/04/2004,10472.91,10512.79,10418.12,10444.73
27/04/2004,10445.38,10537.35,10441.75,10478.16
28/04/2004,10476.67,10476.95,10333.87,10342.6
29/04/2004,10339.41,10407.97,10219.18,10272.27
30/04/2004,10273.06,10333.87,10225.57,10225.57
03/05/2004,10227.27,10329.05,10227.13,10314
04/05/2004,10314.32,10386.32,10266.17,10317.2
05/05/2004,10316.98,10348.35,10291.08,10310.95
06/05/2004,10308.2,10308.2,10170.51,10241.26
07/05/2004,10240.62,10271.99,10114.86,10117.34
10/05/2004,10116.28,10116.28,9932.74,9990.02
11/05/2004,9989.24,10038.35,9974.05,10019.47
12/05/2004,10011.52,10048.21,9852.19,10045.16
13/05/2004,10044.31,10074.11,9970.93,10010.74
14/05/2004,10008.43,10065.68,9938.42,10012.87
17/05/2004,10009.92,10009.92,9862.77,9906.91
18/05/2004,9906.71,9987.04,9906.64,9968.51
19/05/2004,9962.55,10093.21,9933.11,9937.71
20/05/2004,9939.12,9970.64,9900.59,9937.64
21/05/2004,9939.34,10036.78,9939.27,9966.74
24/05/2004,9968.02,10045.45,9927.14,9958.43
25/05/2004,9958.08,10121.67,9915.86,10117.62
26/05/2004,10116.84,10128.84,10077.81,10109.89
27/05/2004,10109.89,10222.24,10109.89,10205.2
28/05/2004,10205.83,10216.63,10172.77,10188.45
31/05/2004,10205.83,10216.63,10172.77,10188.45
01/06/2004,10187.18,10214.57,10134.86,10202.65
02/06/2004,10199.78,10288.81,10197.06,10262.97
03/06/2004,10261.85,10281.92,10193.78,10195.91
04/06/2004,10196.83,10302.08,10196.69,10242.82
07/06/2004,10243.31,10391.15,10243.31,10391.08
08/06/2004,10389.41,10432.81,10353.05,10432.52
09/06/2004,10431.1,10431.32,10364.96,10368.44
10/06/2004,10367.8,10410.95,10367.8,10410.1
11/06/2004,10367.8,10410.95,10367.8,10410.1
14/06/2004,10401.23,10401.3,10307.05,10334.73
15/06/2004,10336.51,10428.05,10336.51,10380.43
16/06/2004,10380.23,10393.42,10355.51,10379.58
17/06/2004,10378.59,10390.01,10338.13,10377.52
18/06/2004,10375.82,10437.9,10358,10416.41
21/06/2004,10417.82,10440.05,10363.36,10371.47
22/06/2004,10370.21,10401.18,10307.25,10395.07
23/06/2004,10395.14,10486.87,10359.46,10479.57
24/06/2004,10477.43,10487.46,10433.56,10443.81
25/06/2004,10444.24,10487.54,10369.92,10371.84
28/06/2004,10377.52,10464.38,10337.7,10357.09
29/06/2004,10356.35,10429.13,10341.68,10413.43
30/06/2004,10413.43,10471.24,10375.67,10435.48
01/07/2004,10434,10448.09,10274.51,10334.16
02/07/2004,10334,10334.08,10264.92,10282.83
05/07/2004,10334,10334.08,10264.92,10282.83
06/07/2004,10280.26,10280.26,10191.4,10219.34
07/07/2004,10211.92,10266.61,10199.29,10240.29
08/07/2004,10238.52,10263.73,10166.25,10171.56
09/07/2004,10173.12,10239.25,10173.12,10213.22
12/07/2004,10211.75,10257.1,10162.18,10238.22
13/07/2004,10238.37,10257.1,10230.63,10247.59
14/07/2004,10232.84,10286.89,10172.39,10208.8
15/07/2004,10208.2,10235.65,10162.94,10163.16
16/07/2004,10162.34,10238.37,10135.13,10139.78
19/07/2004,10140.95,10148.63,10063.31,10094.06
20/07/2004,10094.43,10155.63,10072.68,10149.07
21/07/2004,10156.3,10237.12,10045.61,10046.13
22/07/2004,10047.6,10073.49,9946.88,10050.33
23/07/2004,10045.46,10045.47,9931.77,9962.22
26/07/2004,9964.71,10003.8,9914.06,9961.92
27/07/2004,9963.54,10103.13,9963.54,10085.14
28/07/2004,10084.03,10146.86,9994.22,10117.07
29/07/2004,10115.52,10163.01,10084.84,10129.24
30/07/2004,10129.12,10149.65,10086.32,10139.71
02/08/2004,10138.45,10203.34,10101.36,10179.16
03/08/2004,10178.27,10178.28,10102.84,10120.24
04/08/2004,10117.96,10162.42,10068.11,10126.51
05/08/2004,10127.1,10129.09,9955.73,9963.03
06/08/2004,9960.67,9960.67,9793.12,9815.33
09/08/2004,9816.14,9858.61,9811.27,9814.66
10/08/2004,9815.55,9944.67,9815.54,9944.67
11/08/2004,9931.24,9954.18,9841.36,9938.32
12/08/2004,9936.48,9936.48,9808.54,9814.59
13/08/2004,9814.11,9854.92,9783.99,9825.35
16/08/2004,9825.35,9967.08,9825.35,9954.55
17/08/2004,9955.5,10023.94,9952.11,9972.83
18/08/2004,9964.22,10083.15,9934.05,10083.15
19/08/2004,10082.78,10082.78,9989.87,10040.82
20/08/2004,10040.81,10126.88,10012.51,10110.14
23/08/2004,10111.1,10131.08,10067.97,10073.05
24/08/2004,10074.89,10146.79,10062.13,10098.63
25/08/2004,10098.49,10199.21,10068.11,10181.74
26/08/2004,10181.07,10193.54,10155.86,10173.41
27/08/2004,10174.07,10211.25,10166.69,10195.01
30/08/2004,10193.83,10196.78,10122.52,10122.52
31/08/2004,10121.97,10173.92,10074.22,10173.92
01/09/2004,10170.12,10208.27,10110.65,10168.46
02/09/2004,10168.39,10301.49,10162.05,10290.28
03/09/2004,10277.82,10321.77,10260.2,10260.2
06/09/2004,10277.82,10321.77,10260.2,10260.2
07/09/2004,10261.52,10363.14,10261.45,10342.79
08/09/2004,10342.42,10361.22,10305.18,10313.36
09/09/2004,10314.69,10337.33,10269.49,10289.1
10/09/2004,10289.47,10321.92,10237.78,10313.07
13/09/2004,10306.65,10348.39,10292.57,10314.76
14/09/2004,10315.13,10340.13,10303.41,10318.16
15/09/2004,10316.9,10317.05,10228.78,10231.36
16/09/2004,10231.59,10281.88,10228.64,10244.49
17/09/2004,10245.82,10314.76,10245.74,10284.46
20/09/2004,10283.87,10283.87,10187.19,10204.89
21/09/2004,10204.52,10270.52,10200.25,10244.93
22/09/2004,10244.05,10244.05,10097.37,10109.18
23/09/2004,10108.29,10108.74,10031.16,10038.9
24/09/2004,10039.42,10081.3,10034.85,10047.24
27/09/2004,10046.65,10046.65,9985.37,9988.54
28/09/2004,9989.73,10099.52,9977.92,10077.4
29/09/2004,10078.06,10136.24,10050.56,10136.24
30/09/2004,10136.38,10142.94,10038.9,10080.27
01/10/2004,10082.04,10198.62,10082.04,10192.65
04/10/2004,10191.4,10270.37,10191.4,10216.54
05/10/2004,10216.76,10221.11,10158.07,10177.68
06/10/2004,10170.7,10240.14,10157.99,10239.92
07/10/2004,10239.84,10240.95,10124.52,10125.4
08/10/2004,10124.11,10148.04,10036.32,10055.2
11/10/2004,10056.09,10098.78,10056.09,10081.97
12/10/2004,10080.42,10102.33,10017.15,10077.18
13/10/2004,10085.21,10127.17,9957.79,10002.33
14/10/2004,10002.54,10003.36,9875.13,9894.45
15/10/2004,9895.63,9982.71,9895.55,9933.38
18/10/2004,9932.98,9960.15,9861.63,9956.32
19/10/2004,9958.38,10020.55,9894.89,9897.62
20/10/2004,9895.19,9895.7,9804.19,9886.93
21/10/2004,9884.65,9903.15,9800.87,9865.76
22/10/2004,9863.85,9883.25,9753.02,9757.81
25/10/2004,9757.22,9777.87,9708.4,9749.99
26/10/2004,9750.59,9888.48,9749.55,9888.48
27/10/2004,9888.25,10018.55,9841.95,10002.03
28/10/2004,9998.94,10044.95,9952.48,10004.54
29/10/2004,10004.69,10044.14,9990.83,10027.47
01/11/2004,10028.73,10076.59,10010.15,10054.39
02/11/2004,10053.87,10132.99,10011.18,10035.73
03/11/2004,10037.5,10215.51,10037.43,10137.05
04/11/2004,10132.48,10318.23,10127.98,10314.76
05/11/2004,10317.05,10416.67,10316.98,10387.54
08/11/2004,10385.15,10405.69,10361.44,10391.31
09/11/2004,10387.62,10427.81,10368.59,10386.37
10/11/2004,10378.59,10439.4,10378.59,10385.48
11/11/2004,10386.95,10486.65,10386.95,10469.84
12/11/2004,10469.21,10539.6,10460.4,10539.01
15/11/2004,10541.89,10563.02,10517.13,10550.24
16/11/2004,10549.79,10549.79,10477.95,10487.65
17/11/2004,10481.83,10602.85,10481.83,10549.57
18/11/2004,10549.2,10585.26,10547.39,10572.55
19/11/2004,10571.63,10573.74,10438.58,10456.91
22/11/2004,10455.73,10508.04,10432.21,10489.42
23/11/2004,10486.69,10514.99,10436.38,10492.6
24/11/2004,10493.86,10527.4,10482.26,10520.31
25/11/2004,10493.86,10527.4,10482.26,10520.31
26/11/2004,10518.69,10543.29,10508.56,10522.23
29/11/2004,10520.64,10557.41,10417.08,10475.9
30/11/2004,10475.27,10483.14,10428.02,10428.02
01/12/2004,10425.8,10590.22,10425.76,10590.22
02/12/2004,10590.44,10629.16,10544.77,10585.12
03/12/2004,10597.9,10643.05,10560.58,10592.21
06/12/2004,10591.32,10591.99,10526.82,10547.06
07/12/2004,10546.8,10567.16,10440.36,10440.58
08/12/2004,10438.77,10506.85,10438.66,10494.23
09/12/2004,10492.45,10562.51,10418.63,10552.82
10/12/2004,10552.16,10575.58,10522.68,10543.22
13/12/2004,10543.44,10642.53,10543.21,10638.32
14/12/2004,10640.53,10695.07,10621.03,10676.45
15/12/2004,10675.71,10706.16,10636.47,10691.45
16/12/2004,10691.71,10726.85,10661.67,10705.64
17/12/2004,10704.83,10739.33,10641.88,10649.92
20/12/2004,10652.14,10735.27,10652.07,10661.6
21/12/2004,10661.89,10765.27,10661.89,10759.43
22/12/2004,10752.34,10822.68,10739.19,10815.89
23/12/2004,10815,10864.67,10809.53,10827.12
24/12/2004,10815,10864.67,10809.53,10827.12
27/12/2004,10828.01,10868.07,10776.13,10776.13
28/12/2004,10776.06,10859.04,10773.92,10854.54
29/12/2004,10853.72,10853.72,10795.57,10829.19
30/12/2004,10829.12,10850.18,10799.71,10800.3
31/12/2004,10800.3,10832.52,10781.01,10783.01
03/01/2005,10783.75,10867.39,10710.07,10729.43
04/01/2005,10727.81,10769.56,10605.15,10630.78
05/01/2005,10629.53,10684.43,10597.75,10597.83
06/01/2005,10593.19,10667.58,10589.33,10622.88
07/01/2005,10624.8,10653.25,10571.74,10603.96
10/01/2005,10603.44,10663.74,10582.38,10621.03
11/01/2005,10619.77,10619.77,10531.54,10556.22
12/01/2005,10561.32,10622.88,10499.47,10617.78
13/01/2005,10617.41,10618.15,10485.73,10505.83
14/01/2005,10506.71,10567.01,10503.76,10558
17/01/2005,10506.71,10567.01,10503.76,10558
18/01/2005,10554.23,10628.94,10500.58,10628.79
19/01/2005,10626.05,10626.28,10536.49,10539.97
20/01/2005,10538.9,10546.77,10457.94,10471.47
21/01/2005,10471.98,10512.18,10390.85,10392.99
24/01/2005,10393.58,10442.87,10368.61,10368.61
25/01/2005,10369.42,10509.83,10369.42,10461.56
26/01/2005,10463.19,10531.99,10463.19,10498.59
27/01/2005,10498.14,10498.14,10429.94,10467.4
28/01/2005,10470.58,10488.39,10386.56,10427.2
31/01/2005,10428.76,10510.19,10428.76,10489.94
01/02/2005,10489.72,10570.26,10489.64,10551.94
02/02/2005,10551.05,10616.37,10544.48,10596.79
03/02/2005,10592.21,10601.15,10550.09,10593.1
04/02/2005,10593.17,10723.89,10586.89,10716.13
07/02/2005,10715.76,10733.5,10699.73,10715.76
08/02/2005,10712.51,10744.51,10695.96,10724.63
09/02/2005,10717.76,10741.55,10660.42,10664.11
10/02/2005,10665,10763.94,10664.33,10749.61
11/02/2005,10742.92,10829.19,10703.43,10796.01
14/02/2005,10795.72,10802.29,10773.18,10791.13
15/02/2005,10791.06,10852.39,10779.31,10837.32
16/02/2005,10832.03,10853.43,10794.16,10834.88
17/02/2005,10835.03,10841.16,10752.34,10754.26
18/02/2005,10755.15,10792.02,10730.32,10785.22
21/02/2005,10755.15,10792.02,10730.32,10785.22
22/02/2005,10783.38,10783.45,10610.54,10611.2
23/02/2005,10609.28,10700.69,10608.98,10673.79
24/02/2005,10672.24,10755.74,10647.34,10748.79
25/02/2005,10748.42,10845.6,10735.77,10841.6
28/02/2005,10842.05,10842.05,10730.47,10766.23
01/03/2005,10769.04,10849.14,10769.04,10830
02/03/2005,10825.68,10869.83,10774.29,10811.97
03/03/2005,10812.27,10869.17,10767.19,10833.03
04/03/2005,10834.51,10962.42,10834.29,10940.55
07/03/2005,10940.55,10984.46,10931.46,10936.86
08/03/2005,10935.6,10952.45,10900.13,10912.62
09/03/2005,10912.32,10923.18,10802.06,10805.62
10/03/2005,10806.28,10875.52,10780.35,10851.51
11/03/2005,10845.3,10872.35,10758.55,10774.36
14/03/2005,10773.92,10805.47,10754.41,10804.51
15/03/2005,10804.29,10838.65,10745.1,10745.1
16/03/2005,10741.63,10741.63,10612.38,10633.07
17/03/2005,10633.3,10658.64,10598.34,10626.35
18/03/2005,10627.83,10653.69,10557.04,10629.67
21/03/2005,10629.9,10630.49,10534.06,10565.39
22/03/2005,10565.39,10609.95,10470.28,10470.51
23/03/2005,10470.58,10497.42,10430.53,10456.02
24/03/2005,10457.06,10518.63,10442.87,10442.87
25/03/2005,10457.06,10518.63,10442.87,10442.87
28/03/2005,10444.13,10533.55,10439.99,10485.65
29/03/2005,10486.1,10520.84,10396.24,10405.7
30/03/2005,10405.77,10544.18,10404.81,10540.93
31/03/2005,10541.59,10542.04,10490.38,10503.76
01/04/2005,10504.57,10568.93,10381.02,10404.3
04/04/2005,10401.71,10444.28,10356.71,10421.14
05/04/2005,10421.14,10476.49,10419.44,10458.46
06/04/2005,10453.45,10526,10453.38,10486.02
07/04/2005,10485.88,10557.11,10476.71,10546.32
08/04/2005,10546.32,10553.56,10460.46,10461.34
11/04/2005,10462.08,10482.18,10438.44,10448.56
12/04/2005,10448.63,10529.77,10360.92,10507.97
13/04/2005,10507.45,10521.06,10379.7,10403.93
14/04/2005,10403.71,10417.89,10273.43,10278.75
15/04/2005,10276.61,10278.53,10076.57,10087.51
18/04/2005,10088.54,10105.39,10020.93,10071.25
19/04/2005,10071.55,10156.53,10071.55,10127.41
20/04/2005,10131.18,10186.45,10000.46,10012.36
21/04/2005,10010.51,10218.6,10010.51,10218.6
22/04/2005,10216.68,10219.34,10069.92,10157.71
25/04/2005,10158.52,10260.2,10158.52,10242.47
26/04/2005,10240.99,10263.6,10150.99,10151.13
27/04/2005,10150.32,10219.56,10079.45,10198.8
28/04/2005,10194.58,10194.58,10070.14,10070.37
29/04/2005,10073.47,10196.36,10048.12,10192.51
02/05/2005,10192,10258.43,10188.07,10251.7
03/05/2005,10251.04,10304.54,10208.03,10256.95
04/05/2005,10255.25,10392.47,10255.25,10384.64
05/05/2005,10384.49,10405.77,10296.48,10340.38
06/05/2005,10339.71,10400.6,10339.64,10345.4
09/05/2005,10345.4,10384.86,10320.14,10384.34
10/05/2005,10382.94,10382.94,10250.23,10281.11
11/05/2005,10272.91,10311.19,10184.9,10300.25
12/05/2005,10299.74,10322.35,10183.43,10189.48
13/05/2005,10188.23,10234.34,10075.55,10140.12
16/05/2005,10139.61,10255.25,10138.28,10252.29
17/05/2005,10247.49,10336.9,10213.14,10331.88
18/05/2005,10323.19,10480.85,10323.04,10464.45
19/05/2005,10464.45,10494.74,10435.32,10493.19
20/05/2005,10492.75,10499.26,10423.88,10471.91
23/05/2005,10472.8,10560.81,10466.07,10523.56
24/05/2005,10522.68,10522.68,10471.91,10503.68
25/05/2005,10503.17,10503.17,10426.39,10457.8
26/05/2005,10458.68,10544.1,10458.61,10537.6
27/05/2005,10537.08,10552.01,10517.66,10542.55
30/05/2005,10537.08,10552.01,10517.66,10542.55
31/05/2005,10541.89,10542.33,10467.48,10467.48
01/06/2005,10462.86,10586.37,10457.91,10549.87
